text_content,text_length,emotion,misspellings,label,source
Scott Walker supported the same transportation bill he’s attacking me for. He said at the time it would save the taxpayers money.,22,neutral,1,0,politifact_json
"""What the District of Columbia was trying to do (with its handgun ban) was to protect toddlers from guns.""",19,neutral,2,0,politifact_json
"""The approval of the United States was 20 points higher when (Hillary Clinton) left the secretary of state's office than when she took it.""",24,neutral,3,0,politifact_json
"""Thirty-one percent of school districts are still receiving less funding per pupil than they did prior to the dramatic budget cuts of 2011.""",23,neutral,3,1,politifact_json
"Sen. Ron Johnson has been ""rewarding companies that outsource to China.""",11,disgust,3,0,politifact_json
Suggests Trump urged sick people to get out and vote during COVID-19 pandemic,13,neutral,1,0,politifact_json
"""West Virginia is near last in the U.S."" rankings of education, clean drinking water, and child mortality.",17,neutral,3,1,politifact_json
"Says ""some Planned Parenthood chapters have been selling the body parts of aborted fetuses for profit.""",16,disgust,2,0,politifact_json
Says a U.S. Air Force-insignia plane evacuating people from Afghanistan is fake.,12,neutral,2,0,politifact_json
"Solyndra ""had robots that whistled Disney songs. I'm not kidding.""",10,neutral,3,0,politifact_json
"Photos show ""diesel generators"" at the COP26 climate change conference.",10,neutral,3,0,politifact_json
"Says ""black babies die at rates twice as high as white babies because of a lack of access to affordable health care.""",22,sadness,2,1,politifact_json
"""One man (New Castle, Del., County Executive, Chris Coons) thought property taxes should be hiked almost 50 percent.""",18,neutral,3,1,politifact_json
"Says that ""when Congressman (Steve) Cohen took office in 2007, the unemployment rate was at 4.8 percent. The unemployment rate in Shelby County has reached 9.7 percent.""",27,neutral,2,0,politifact_json
"""The national debt is now bigger than our economy. That hasn’t happened since World War Two – and we’re in peacetime. Joe Biden is digging a hole America can never fill.""",31,neutral,5,0,politifact_json
"Says he was ""a Marine during Vietnam.""",7,disgust,2,0,politifact_json
"Says that ""perpetrators of domestic violence accounted for 54% of mass shootings between 2009 and 2016, according to the advocacy group Everytown for Gun Safety.""",25,fear,3,0,politifact_json
"""Republicans fought to protect tax loopholes for corporations that send our jobs overseas.""",13,neutral,2,0,politifact_json
"In more than 60 cases, judges ""looked at the allegations that Trump was making and determined they were without any merit.""",21,anger,2,1,politifact_json
"If Congress froze the current spending level and then cut it by 2 percent annually, ""we could balance the budget in five years.""",23,neutral,2,1,politifact_json
"Says Secretary of State Rex Tillerson got a ""government service golden parachute"" payment of $180 million ""from Exxon Mobil that he would have to forfeit had he taken a job elsewhere.""",31,sadness,3,0,politifact_json
"Says Governor Cooper has vetoed ""every single teacher pay raise we've ever passed.""",13,anger,3,0,politifact_json
"""Who can you thank for rising prices at the pump? O-ba-ma! O-ba-ma!""",12,anger,3,0,politifact_json
"Says Sen. Sherrod Brown ""cast the deciding vote on the government takeover of health care.""",15,neutral,4,0,politifact_json
"In Massachusetts, ""half of the primary care doctors are not accepting new patients.""",13,sadness,2,1,politifact_json
"""Hillary Clinton supported NAFTA and permanent China trade. Pennsylvania lost thousands of jobs.""",13,sadness,3,0,politifact_json
"Rob Portman shares ""radical, ideological views"" toward women.",8,neutral,3,0,politifact_json
"""I have filed every disclosure that has ever been required.""",10,neutral,2,1,politifact_json
"""So 2 doctors from Bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! Their analysis has since been banned from YouTube.""",28,fear,4,0,politifact_json
"CNN tweeted about ""brave children"" in Ukraine signing up to fight Russia.",12,neutral,3,0,politifact_json
"Patrick Murphy voted for Obamacare in 2010, ""yet he reversed himself and voted to delay"" the employer mandate and the individual mandate.",22,neutral,3,0,politifact_json
"""No candidate has run more negative ads in American history than Barack Obama did in 2008, especially in the general.’’",20,neutral,2,1,politifact_json
"David Alameel ""is giving thousands of dollars to support the Republican Party candidates"" including John Cornyn and Greg Abbott.",19,neutral,4,0,politifact_json
Jackie Chan is dead.,4,sadness,0,0,politifact_json
"Says George Soros is ""funding the chaos"" in Minneapolis via his Open Society Foundations.",14,anger,3,0,politifact_json
"The United States ""is not building the aircraft, the long-range bombers, the additional aircraft carriers, the nuclear submarines.""",18,neutral,3,0,politifact_json
"""Before Medicare, only 51 percent of Americans 65 and older had health care coverage and nearly 30 percent lived below the poverty line. Today, thanks to Medicare ... nearly all seniors have coverage and 75 percent fewer struggle in poverty.""",40,neutral,3,0,politifact_json
Suggests a suspicious link between the COVID-19 delta variant and company named Delta that works in 5G.,17,fear,2,0,politifact_json
"Says Mitt Romney is wrong to claim that spending under Obama has ""accelerated at a pace without precedent in recent history,"" because it's actually risen ""slower than at any time in nearly 60 years.""",34,neutral,3,1,politifact_json
"Says professional football coach Rex Ryan ""won championships in New York. The AFC, I think, twice.""",16,neutral,3,0,politifact_json
"Jim Marshall ""votes liberal in Washington ... and we aren't fooled.""",11,neutral,4,0,politifact_json
"""Public schools are now as segregated by race and class as they were in the 1960s.""",16,neutral,3,1,politifact_json
"Says he ""cast the deciding vote"" to override a vetoed ‘born alive’ bill",13,neutral,4,0,politifact_json
"""New law (in California) makes it illegal to shower and do laundry on same day""",15,neutral,2,0,politifact_json
"""The Travis County propositions will not raise your taxes! If you are 65 or older, your property taxes are frozen.""",20,neutral,2,0,politifact_json
"""My state of Florida is now the third-largest state. We have surpassed New York in population.""",16,neutral,3,0,politifact_json
"""More than half of last year's U.S. college graduates are unemployed or underemployed.""",13,sadness,4,0,politifact_json
"Says Walker ""wants to get rid of"" students’ ability to stay on their parents’ health insurance.",16,neutral,3,0,politifact_json
"Miami-Dade has ""the nation’s highest-rated tap water.""",7,neutral,5,0,politifact_json
"Says ""John Barrow voted with Obama 85 percent of the time.""",11,neutral,2,0,politifact_json
"Says President Barack Obama ""came into office very concerned about"" wiretappings but ""then he became president of the United States, he got all the briefings … (and) he decided … the balance is probably pretty appropriately struck.""",37,neutral,4,1,politifact_json
"""President Obama's American Recovery and Reinvestment Act (was) a fancy name for almost a trillion-dollar spending bill. The ARRA was supposed to fix our crumbling roads and bridges,"" but now, ""we have absolutely nothing to show for it.""",38,disgust,5,0,politifact_json
"There is ""more oil produced at home than we buy from the rest of the world – the first time that’s happened in nearly 20 years.""",26,surprise,4,1,politifact_json
"""Smart! 'Kuwait issues its own Trump-esque visa ban for five Muslim-majority countries.' """,13,neutral,4,0,politifact_json
"""Greg Casar passed paid sick leave.""",6,neutral,3,0,politifact_json
"In Australia ""they went and confiscated all the guns. You know who did what Australia did? Venezuela.""",17,neutral,2,0,politifact_json
"PolitiFact Texas says ""Congressman Edwards' attacks on Bill Flores are false.""",11,neutral,3,0,politifact_json
"We've seen ""our deficits cut by two-thirds.""",7,neutral,4,1,politifact_json
"""I've always voted for keeping the government open. I’ve never cast a vote to shut down the government.""",18,neutral,5,0,politifact_json
"Obama says America is great, but let's ""try to change it.""",11,neutral,3,0,politifact_json
"Says, ""In Oregon in 2010, 49 percent of all pregnancies were unintended.""",12,sadness,2,1,politifact_json
"Says Scott Walker ""has cut more from public education than he's put back in, obviously. He took $1.6 billion and some change away and then puts back $630 million and he's calling that progress.""",34,neutral,3,0,politifact_json
"""You said you would vote against the Patriot Act, then you came to the Senate, you voted for it.""",19,neutral,2,0,politifact_json
"""Investigators: Anthony Bourdain was killed by Clinton operatives.""",8,sadness,3,0,politifact_json
"""Seventy percent of the people living in abject poverty are women.""",11,disgust,2,0,politifact_json
"Videos show President Donald Trump saying ""I can’t breathe.""",9,disgust,3,0,politifact_json
"Says he and his running mate ""are the only candidates that do believe in free trade.""",16,neutral,2,0,politifact_json
"Says that at Beto O’Rourke’s rally in El Paso, there were ""200 people, 300 people.""",15,neutral,5,0,politifact_json
"Says Rick Scott ""pled the Fifth 75 times to avoid jail for Medicare fraud.""",14,neutral,2,0,politifact_json
"""The per-pupil cost in the [Blackstone Valley Prep] Mayoral Academy far outweighs the per-pupil cost in Cumberland public schools.""",19,neutral,3,0,politifact_json
"""[Steve] Bullock’s health care plan will force rural hospitals to close. Medicare as we know it will change, replaced by a government-run program with fewer doctors and longer wait times.""",30,neutral,4,0,politifact_json
"""One person has been fired"" at the Veterans Administration for withholding services.",12,sadness,2,0,politifact_json
"""Six months before the COVID ‘plandemic,’ Bill Gates had negotiated a $100 billion contact tracing deal with (the) Democratic congressman sponsor of bill.""",23,neutral,6,0,politifact_json
"Edwards says if Congress won't pass universal health care, he'll tell Congress: ""I'm going to use my power as president to take your health care away from you.""",28,anger,5,0,politifact_json
"""From 1960, the year I was born, until the time I became Governor in 2003, the average two-year increase in Minnesota state spending was 21 percent. … we brought that down dramatically, to about 1.7 percent per year.""",38,neutral,4,0,politifact_json
"Says Lee Fisher ""wanted a $1.1 billion tax increase which could have driven countless jobs out of state.""",18,sadness,2,0,politifact_json
"""Foot Locker donated 200 million dollars to BLM.""",8,neutral,3,0,politifact_json
"""49% of all new income goes to the top 1%.""",10,neutral,2,1,politifact_json
"Says that before health care reform, one of every three health care dollars spent -- more than $800 billion a year -- didn't go for health care.",27,neutral,2,1,politifact_json
"Says Kobe Bryant and his daughter, Gianna, were both born Aug. 23.",12,joy,2,0,politifact_json
"""For every extra year a girl goes to school, her income goes up 12 percent.""",15,neutral,2,1,politifact_json
"Says Rick Scott signed ""laws requiring mandatory ultrasounds and restricting access to abortion even in cases of rape or incest.""",20,disgust,2,1,politifact_json
"""Congress' approval rating is 11 percent. You know who's higher? Dick Cheney and HMOs.""",14,neutral,4,0,politifact_json
"Two ""Doomsday Planes"" took flight because of President Donald Trump’s COVID-19 diagnosis.",12,fear,4,0,politifact_json
"A man at ""the storming of the U.S. embassy"" in Iraq visited the White House in 2011.",17,disgust,3,1,politifact_json
"""I’ve been through four campaigns and have not done any negative campaigning.""",12,neutral,4,1,politifact_json
"Before the coronavirus pandemic, the United States had ""the greatest economy in the history of our country.""",17,neutral,3,0,politifact_json
"In New York, ""Average college debt - $30,000 per student.""",10,neutral,3,1,politifact_json
"DNC chair Debbie Wasserman Schultz ""denied unemployment went up under Obama.""",11,neutral,4,0,politifact_json
Says bag litter increased after San Francisco banned single-use shopping bags.,11,disgust,1,0,politifact_json
"Adam Laxalt ""supports eliminating Nevada's protections for legal abortions.""",9,neutral,4,0,politifact_json
"When Mitt Romney was governor, ""the fact is that the average income for a family in Massachusetts went up by $5,500.""",21,surprise,3,0,politifact_json
"""Actually, Reagan was a Democrat before he was a Republican.""",10,neutral,2,1,politifact_json
Says he cut 'tax rates five times',7,neutral,1,0,politifact_json
"""More Americans are uninsured today than when (President Donald) Trump took office.""",12,neutral,2,1,politifact_json
"""Marco Rubio is following his party bosses, like Rick Scott, with his plan to raise taxes on Florida's working families, retirees and veterans.""",23,neutral,4,0,politifact_json
"Says he ""made St. Petersburg the state's best maintained large sewer system in 2007.""",14,neutral,4,0,politifact_json
"""We are not even into February and the cost of illegal immigration so far this year is $18,959,495,168. Cost Friday was $603,331,392. There are at least 25,772,342 illegal aliens, not the 11,000,000 that have been reported for years, in our Country.""",41,neutral,6,0,politifact_json
"""Facts have come to light that indicate that a pivotal, close election was likely changed through voter fraud on November 8, 2016: New Hampshire’s U.S. Senate Seat, and perhaps also New Hampshire’s four Electoral College votes in the presidential election.""",40,neutral,4,0,politifact_json
"""All Missouri’s high-risk areas have mask mandates in place.""",9,neutral,4,0,politifact_json
"A lawyer demanded ""several Houston pastors hand over to the city government many of their private papers, including their sermons.""",20,anger,2,1,politifact_json
"""President Trump has banned welfare for illegal immigrants which will save $57.4 billion a year.""",15,neutral,2,0,politifact_json
"The Department of Homeland Security’s database of legal immigrants has ""never"" been ""bounced against a state’s voter rolls.""",18,neutral,3,0,politifact_json
"""Florida school drops Common Core – soars to number one""",10,neutral,3,0,politifact_json
"Says U.S. Senate opponent Tommy Thompson ""personally made over $3 million"" from a federal contract granted to his healthcare company, but left  9/11 first responders ""without the care they were promised.""",31,sadness,4,0,politifact_json
"In 10 Michigan precincts, voter turnout reached 100% and in 6 precincts it surpassed 100%",15,neutral,0,0,politifact_json
"""The facility (NextGen Precision Health Institute) construction alone will bring 3,400 jobs and $472 million in revenue to Missouri.""",19,neutral,4,1,politifact_json
"A photo shows Barack Obama in front of ""cages"" built during his administration to hold migrants.",16,disgust,2,0,politifact_json
"""If you go to every hospital in this country and you ask them one question, which is, ‘How would it have been for you last year if every one of your bills were paid at the Medicare rate?’ Every single hospital administrator said they would close.""",46,neutral,4,0,politifact_json
"Foreign aid ""is less than 1 percent of our federal budget.""",11,neutral,2,1,politifact_json
News outlets reported that the Nashville bomber died of COVID-19.,10,sadness,1,0,politifact_json
"""More people in this country have seen UFOs than I think approve of George Bush's presidency.""",16,neutral,4,0,politifact_json
"In a recent year, the Milwaukee Police Department ""collected more guns per capita off the streets than in New York.""",20,neutral,2,1,politifact_json
"""Michigan Governor Gretchen Whitmer bans buying US flags during lockdown.""",10,fear,4,0,politifact_json
"""Voter FRAUD exposed in Georgia. Over 2600 votes 'FOUND.'""",9,anger,3,0,politifact_json
"Says Gov. Scott Walker’s repeal of a 2009 law has left Wisconsin as ""one of five states without an equal pay law protecting women from gender discrimination in their paycheck.""",30,neutral,3,0,politifact_json
"U.S. Rep. Lloyd Doggett is ""the most liberal man in the United States Congress.""",14,neutral,5,0,politifact_json
"""Tony Evers says that tax dollars should pay for the abortions just like they pay for tonsillectomies.""",17,neutral,3,1,politifact_json
"Marco Rubio's ""economic proposals will add $3.5 trillion to the federal deficit.""",12,neutral,4,1,politifact_json
"""You had the last two administrations deport twice as many people as we deported — twice as many.""",18,neutral,3,0,politifact_json
"Some city of Atlanta employees ""have not had raises in eight years.""",12,neutral,2,0,politifact_json
Says #MeToo movement sign suggested assaulting First Lady Melania Trump.,10,fear,2,0,politifact_json
"The CDC staged ""the ‘escaping monkeys’ as a cover story for releasing the next bioweapon.""",15,neutral,6,0,politifact_json
"""A larger percentage of Illinoisans have been vaccinated than in any other Midwestern state.""",14,neutral,2,1,politifact_json
"After pushing through a red flag law in the New Mexico Senate, Gov. Michelle Lujan Grisham ""has had the firearms of her guards and household seized.""",26,anger,4,0,politifact_json
"""A little less than 50 percent of the people in this country depend on some form of federal payment, some form of government benefit to help provide for them.""",29,neutral,2,1,politifact_json
"""The ACLU has filed a suit to end prayer from the military completely.""",13,anger,3,0,politifact_json
"""Inflation has gone up every month of the Biden presidency and just hit another 40-year high.""",16,neutral,3,1,politifact_json
"The United Nations sent out an email instructing staff not to use the words ""invasion"" or ""war’"" when referring to Ukraine.",21,fear,3,0,politifact_json
"""Computer models show Irma destroying New York City on Sept. 10.""",11,neutral,2,0,politifact_json
"Says he’s a ""retired U.S. Navy officer.""",7,neutral,4,0,politifact_json
"""$1 billion—that’s how much Bruce Rauner has wasted with his budget crisis.""",12,neutral,5,0,politifact_json
"""Fluoride in the water, that was originally done by the Nazis!""",11,disgust,2,0,politifact_json
"""One in five"" women in the military ""are receiving unwanted sexual contact,"" as are ""3.3 percent of men.""",18,disgust,2,1,politifact_json
"""Iowa, for good reason, for constitutional reasons, for reasons related to the Lord, should be the first caucus and primary.""",20,neutral,2,0,politifact_json
"Says Bruce Poliquin ""voted to strip 117,000 Mainers of their insurance.""",11,sadness,4,0,politifact_json
"""Since 2000, only 10 cases of in-person voter fraud have been proven nationally.""",13,neutral,3,1,politifact_json
"""Myrtle Beach man who shot at Hurricane Florence dies after bullet ricochets."" ​",13,sadness,3,0,politifact_json
"""Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18-billion of our budget.""",20,neutral,4,1,politifact_json
"""Cops take a knee then walk out on Redskins, leaving them stranded in their locker room overnight.""",17,neutral,2,0,politifact_json
"U.S. Rep. John Barrow of Georgia has helped support the implementation of ""Obamacare.""",13,neutral,5,0,politifact_json
"Three presidents in the last century — Harding, Kennedy and Reagan — all cut taxes during recessions and produced ""rapid and dramatic economic recoveries,"" while two, Herbert Hoover and Barack Obama, did ""the opposite.""",34,neutral,3,0,politifact_json
"""40% of Americans know someone who has been killed by a gun.""",12,neutral,2,1,politifact_json
"""After Patrick Murphy’s charges were dropped, Murphy’s father gave the prosecutor a huge campaign donation.""",15,disgust,3,0,politifact_json
"A photo shows a Trump rally in Pennsylvania, not the Woodstock music festival.",13,neutral,0,0,politifact_json
"""Every day, a black name resume is 50 percent less likely to get responded to than a white name resume.""",20,neutral,2,1,politifact_json
"Residents of New York state ""pay the highest taxes in the nation.""",12,neutral,2,1,politifact_json
"""ICE has not deported or detained one white illegal immigrant.""",10,neutral,2,0,politifact_json
"Says ""millions of dollars in tax breaks"" were paid for ""by busting unions, cutting BadgerCare, and raising taxes on the poor and the middle class, thanks to Elizabeth Coggs' help.""",30,neutral,4,0,politifact_json
"Congressional Black Caucus introduces bill to ""tax people for being white.""",11,neutral,2,0,politifact_json
"""The top 1 percent in recent years has earned 85 percent of all new income.""",15,neutral,2,0,politifact_json
"""The F-35 bombers, scheduled to arrive in Burlington this fall, have been designated with a nuclear mission.""",17,neutral,3,0,politifact_json
"""Bill White ...offered sanctuary to illegal immigrants.""",7,anger,3,0,politifact_json
"""Our pension system is the only one in the country that’s 100 percent funded.""",14,neutral,3,1,politifact_json
"In 2011, more people were murdered with knives, ""hands or feet"" or ""clubs and hammers"" than with any type of rifle.",21,fear,2,1,politifact_json
"Says he’s the one who gave the nickname ""Mad Dog"" to former Defense Secretary James Mattis.",16,neutral,4,0,politifact_json
Mitt Romney has 15 homes.,5,neutral,0,0,politifact_json
"Says Nabisco is closing plants in Georgia and New Jersey and ""moving to Mexico"" because of Biden’s election.",18,sadness,3,0,politifact_json
"Limiting labor negotiations to only wages is ""how it is for the most part in the private sector.""",18,neutral,2,0,politifact_json
The cost of a Fourth of July cookout in 2022 increased by 67.2% because of inflation.,16,neutral,0,0,politifact_json
"Says ""Scott Walker favors cutting up to 350,000 families and children off health care.""",14,neutral,3,0,politifact_json
Video shows woman filling plastic bags with gas after Colonial Pipeline disruption.,12,disgust,0,0,politifact_json
"""We are seeing poverty being reduced in south St. Pete at a number larger than the national average, the state average, county or Tampa and Jacksonville.""",26,neutral,3,0,politifact_json
"Girl Scouts USA’s curriculum ""promotes Margaret Sanger, founder of Planned Parenthood, Betty Friedan, founder of NARAL Prochoice, and other pro-abortion women as icons for our children to emulate.""",28,neutral,7,0,politifact_json
"""The reality is that we have roughly 15,000 undocumented immigrants living in the state...""",14,neutral,4,0,politifact_json
"""The United States is about 100th in voter turnout among the industrialized nations, and Texas is near the bottom in terms of voter registration and voter turnout.""",27,neutral,3,1,politifact_json
"""Car thefts (are) increasing in 8 of the 10 most populous (Wisconsin) counties.""",13,neutral,2,1,politifact_json
Says Ocean Spray is moving its Bordentown processing facility to Pennsylvania largely because of costs associated with the Regional Greenhouse Gas Initiative.,22,neutral,1,0,politifact_json
"Says Marco Rubio took ""three quarters of a million dollars from fossil fuel executives"" during the 2016 Senate election.",19,disgust,3,0,politifact_json
Says David Perdue built his business career outsourcing American jobs.,10,neutral,1,0,politifact_json
"""We've caught Iran cheating on the interim (nuclear) deal.""",9,disgust,3,0,politifact_json
"Current school lunch requirements ""cause large amounts of food waste and diminished use of school lunches!""",16,disgust,2,0,politifact_json
"""Google search spike suggests many people don’t know why they voted for Brexit.""",13,neutral,4,0,politifact_json
"Says Sen. Gary Peters ""downplayed the pandemic"" and ""failed to act.""",11,sadness,3,0,politifact_json
"Texas has ""outstripped the national poverty rate"" since ""at least 1959.""",11,neutral,2,1,politifact_json
"""Big rooftop solar's plan forces Nevada families who don’t have solar panels to pay higher power bills to subsidize rooftop solar.""",21,neutral,4,0,politifact_json
"Harambe received 15,000 votes in the presidential election.",8,neutral,2,0,politifact_json
"Says Scott Brown ""co-sponsored legislation to let employers deny women coverage for birth control.""",14,anger,3,1,politifact_json
"Under the mayor’s COVID-19 order, Kansas City ""churchgoers must register with the government.""",13,neutral,4,0,politifact_json
"""We haven’t passed a budget in more than three years and not a single appropriations bill has been brought to the floor this year.""",24,neutral,3,1,politifact_json
"Says the United States ""actually exports more gasoline, diesel and other fuels than it imported in 2011 for the first time since, I think, 1949.""",25,neutral,2,1,politifact_json
"The same deputy who got shot through her jaw in Saturday’s shooting is the same officer seen on video laughing and smirking at the scene of security guard Andres Guardado’s death after he was shot and killed by LASD officers on June 18th, 2020.""",44,disgust,5,0,politifact_json
"""We know from ... the federal data, that they only stop or apprehend one out of four illegal people crossing our border.""",22,neutral,3,0,politifact_json
"Says Hillary Clinton ""completely ignored"" ""dozens and dozens of requests for more security"" for the Benghazi consulate.",17,anger,2,0,politifact_json
"""It’s coming. Nobody can stop this train.""",7,fear,3,0,politifact_json
"The people who want President Barack Obama impeached ""are all white, they're all older, and guess what, they're in the far right wing of the Republican Party.""",27,neutral,3,1,politifact_json
"In New York City, ""for every one person experiencing homelessness here, there are about three vacant apartments.""",17,neutral,2,1,politifact_json
"Women still do not get paid as much as men, even ""for the same work, period.""",16,neutral,2,0,politifact_json
"""More than half of Virginia’s school buildings are older than 50 years.""",12,neutral,3,1,politifact_json
"White House spokesman Robert Gibbs ""lied"" when he said President Obama's birth certificate is posted on the Internet.",18,neutral,3,0,politifact_json
"Mitt Romney wants ""to set a date for withdrawal"" from Iraq.",11,neutral,2,0,politifact_json
"""Gun homicide is down 49 percent in the past 12 years.""",11,neutral,2,0,politifact_json
Says Stephen F. Austin and James Bowie promoted slavery.,9,disgust,1,1,politifact_json
"""The marijuana that kids are smoking today is not the same as the marijuana that Jeb Bush smoked 40 years ago.""",21,neutral,3,1,politifact_json
"""Over the last few years, we’ve put more people back to work than all the other advanced economies combined.""",19,neutral,4,0,politifact_json
"""The median income of a middle class family went down $2,100 from 2001 to 2007.""",15,neutral,3,1,politifact_json
"""By the end of this budget I'm in right now, taxes will have been cut $4.7 billion in my state.""",20,sadness,3,1,politifact_json
"""In 2009, Yost spent 2.5 times more money than it took to run the (prosecutor’s) office before he got there.""",20,neutral,4,1,politifact_json
"""First, he was in favor of my plan, now he's attacking it.""",12,anger,3,1,politifact_json
"""Shelby County donated – I’m sorry, gave – 44 schools to the city of Memphis.""",15,sadness,4,0,politifact_json
"Tom Suozzi raised taxes ""by hundreds of millions of dollars"" as Nassau County executive.",14,neutral,3,1,politifact_json
"Says ""Barack Obama and his team"" are ""socialists in every respect of the word.""",14,neutral,2,0,politifact_json
"Says Rick Scott ""cut education by $1.3 billion"" in his first year, then ""in his second year he decreases funding by $300 million to our state universities.""",27,neutral,2,1,politifact_json
Sixteen million jobs were created under Ronald Reagan's presidency.,9,joy,1,1,politifact_json
Says it will cost $220 per square foot in hard construction costs to rebuild Portland Public high schools.,18,neutral,0,0,politifact_json
"""The stock market has almost tripled since April of 2009.""",10,surprise,2,1,politifact_json
"""Unfortunately we have documented instances where people defecated in the (Statehouse) building.""",12,disgust,2,0,politifact_json
"Columbia, Mo., is ""one of the fastest growing cities in the region, the only city in the state to grow jobs faster than the nation as a whole.""",28,surprise,3,0,politifact_json
A photo shows Muslims laughing in front of a burning Notre Dame.,12,disgust,1,0,politifact_json
"""I’m in prison for practicing politics.""",6,sadness,3,0,politifact_json
"""Our minority graduation rate went from levels below Milwaukee and Madison, to above 80%"" when I was Beloit school superintendent.",20,neutral,3,1,politifact_json
"""While California’s population has doubled since the 1970s, we haven’t completed a single major (water) storage project in that time.""",20,neutral,4,0,politifact_json
Says Barack Obama is the only American president who has not visited the D-Day Monument in Normandy on D-Day.,19,sadness,1,0,politifact_json
"Says Sen. Thad Cochran ""voted to spend hundreds of millions of dollars on ... the Bridge to Nowhere in Alaska instead of shifting the money to repair a bridge damaged by Hurricane Katrina.""",33,sadness,4,0,politifact_json
"""THOUSANDS of fake votes found at Wisconsin Recount in Dane County.""",11,anger,2,0,politifact_json
"China recovered from COVID-19 ""without a vaccine.""",7,neutral,3,0,politifact_json
"""Eighty percent of those who have applied for licenses have no cancer, no Parkinson's disease or glaucoma. They have nothing you would associate [with] the use of medical marijuana.""",29,neutral,3,0,politifact_json
"North Carolina's Democratic primary is open to ""all registered voters, regardless of registration.""",13,neutral,3,0,politifact_json
"""We knew Strom Thurmond had proposed"" the amendment that blocked Puerto Rico’s use of Chapter 9 bankruptcy protection.",18,neutral,5,1,politifact_json
"""I campaigned on (the proposals in the budget repair bill for Wisconsin) all throughout the election. Anybody who says they are shocked on this has been asleep for the past two years.""",32,surprise,2,0,politifact_json
"""80 to 85 percent of my campaign funds go to donations to various organizations throughout the City of Providence.""",19,neutral,2,0,politifact_json
"""In the ‘old days’ if you were president and you had a good economy, you were basically immune from criticism.""",20,neutral,4,0,politifact_json
"Says that except for Donald Trump, ""every other major party nominee"" for the past 40 years has released their tax returns.",21,neutral,2,1,politifact_json
"The runnerup to Caitlyn Jenner for ESPN’s Arthur Ashe Courage Award was ""Army veteran Noah Galloway, who lost an arm and leg to a roadside bomb in Iraq.""",28,neutral,6,0,politifact_json
"""Every signer of the Declaration of Independence had no federal elected office experience.""",13,neutral,2,0,politifact_json
"China’s developing country status in the World Trade Organization ""means they can tariff and embargo.""",15,neutral,2,0,politifact_json
"Says CNN called Abu Bakr al-Baghdadi an ""unarmed father of three.""",11,fear,6,0,politifact_json
"""90% of Americans do not support universal background checks.""",9,neutral,2,0,politifact_json
"""The vast majority of the (refugees) coming into Fort McCoy are not the SIVs"" and some have ""no documentation at all.""",21,neutral,3,1,politifact_json
"""New Jersey has the largest transit system in the entire country.""",11,neutral,2,1,politifact_json
"There are ""49 different federal job training programs that report to eight agencies.""",13,neutral,2,1,politifact_json
"""West Linn has one of the highest per capita rates of home-based businesses in the United States.""",17,neutral,3,0,politifact_json
"Under the North American Free Trade Agreement, ""we lost millions of jobs.""",12,sadness,2,0,politifact_json
"Says Barack Obama has pension investments that include Chinese firms, and ""investments through a Caymans trust.""",16,neutral,2,1,politifact_json
"""President Trump marshalled the full resources of our federal government from the outset. He directed us to forge a seamless partnership with governors across America in both political parties.""",29,neutral,2,0,politifact_json
"Says 74% of people in Texas are ""crammed into 4% of the land.""",13,neutral,2,1,politifact_json
"After Russia went to war with Georgia in 2008, the U.S. sent a ""very strong message"" to Vladimir Putin by sending ""warships to the Black Sea"" and airlifting ""combat troops that Georgia had in Afghanistan"" back to Georgia.",38,disgust,3,0,politifact_json
"Today, the deficit is ""below the average deficits over the past 40 years.""",13,neutral,2,1,politifact_json
"""Senator Robert Hurt voted for a bill that’s raised your electric rates seven times.""",14,neutral,3,0,politifact_json
"""We lag behind many other developed nations in connectivity and speed, while also paying more for that service.""",18,neutral,2,1,politifact_json
"""Eleven states have enacted these pay-to-play reforms.""",7,neutral,3,1,politifact_json
Taxes on groceries and medicine will rise under a plan to improve roads and rail for metro Atlanta.,18,neutral,0,1,politifact_json
"""They didn't allow"" Simone Biles ""to take her ADHD medication.""",10,anger,5,0,politifact_json
"""The number of new businesses started per year has dropped by 100,000 during this president’s term.""",16,neutral,4,0,politifact_json
"""The fundraising numbers are in, and our grassroots support is unmatched!""",11,joy,2,0,politifact_json
As many as six federal department budget bills have been delayed because of opposition to amendments that would ban Confederate battle flag sales at federal building gift shops.,28,neutral,0,1,politifact_json
"""FEMA is paying for hotel rooms!!!"" for Texas winter storm victims.",11,neutral,3,0,politifact_json
Says Obama replaced the American flag on the tail of his plane with his campaign logo.,16,neutral,0,1,politifact_json
"Racial comparisons on coronavirus statistics in Monroe County, N.Y., show that the impact on minorities is ""basically on par, a little bit up, from the population numbers,"" meaning that ""we don’t see that disparity as much here.""",37,neutral,5,0,politifact_json
"""You (Evan Jenkins) said your philosophy was ‘progressive mainstream’ back in 2003.""",12,neutral,4,0,politifact_json
"""More people, aged 18-45, died of Fentanyl overdoses in 2020 than covid, car accidents, cancer, + suicide combined.""",18,sadness,5,0,politifact_json
"Says the Feingold garage ad ""is a fake: He’s not standing in front of his house.""",16,neutral,4,0,politifact_json
"""1 out of every 4 car accidents in the U.S. is caused by texting and driving.""",16,fear,4,0,politifact_json
