clean_text,label,emotion
anne hathaway tease josh gad social medium snub movie love drug,1,neutral
hugh jackman reportedly flip camera losing best actor james franco,0,sadness
olivia newton john postpones tour date due breast cancer battle,1,sadness
kelly rohrbach cosy shirtless beau steuart walton malibu,1,neutral
update van full illegals caught voting multiple alabama polling location,0,disgust
caitlyn 's hearing hell jenner lean new girlfriend support go deaf,0,sadness
pad library new release update category,0,neutral
nra president jim porter falsely accused saying 's matter time colored people,0,neutral
johnny depp loses bid delay fraud trial heel train wreck rolling stone profile,0,sadness
princess charlotte steal show eugenie 's wedding adorable wave,1,joy
entertainment kevin hart wife celebrate first wedding anniversary cheating chatter,0,joy
pippa middleton styled designer sneaker relatable way,1,neutral
saved bell 's mark paul gosselaar tiffani thiessen reunite,1,sadness
kelly ripa michael strahan feud detail,0,neutral
blake shelton reveals 'missed kid,0,sadness
sofia richie fed scott disick 's obsession kourtney ca n't take much source,0,sadness
list brad pitt 's best friend,0,neutral
kate middleton n't give birth royal baby according russian newspaper,0,sadness
dina lohan drop detail lindsay 's upcoming reality show,0,joy
'mariah carey 's want christmas animated movie make tv debut amc,1,joy
celebrity insider caught plagiarizing cop factcheck brad pitt jennifer aniston,0,sadness
horrifying gymnastics abuse scandal finally unraveled online u top story,1,fear
npc luncheon eric holder,1,joy
definitive guide jennifer aniston 's breakup interview sensitivity chip billy idol dig baby speculation,0,neutral
selena gomez may sent secret message justin bieber latest instagram,0,neutral
jessica simpson tracee elli ross help niece jagger celebrate nd birthday,1,joy
elle com 's favorite look new york fashion week,1,joy
'bachelor ben higgins advice arie luyendyk jr handle messy ending exclusive,1,neutral
asia argento mourns anthony bourdain new photo two week death,1,sadness
christian bale avoiding sun prepare dracula movie,0,fear
kim kardashian open eight hour testimony paris robber,1,sadness
billy bush,0,neutral
illinois general assembly,1,neutral
ariel winter 's fake baby voice make instantly uncomfortable,0,fear
pawelw ladziak spends fortune making look older,0,neutral
taylor swift 's boyfriend joe alwyn planning epic surprise romantic dinner intimate night hotel,0,joy
ryan gosling pregnant love eva mendes 'have broken,0,sadness
brad pitt caught intimate dinner sienna miller,0,neutral
sarah drew cried grey 's anatomy departure thought jackson april 'endgame,1,sadness
kim kardashian kanye west named daughter elle west 's,0,neutral
royal baby kate middleton twin double birth run royal family,0,neutral
simon cowell 's new boy band prettymuch next one direction,1,neutral
robert pattinson fka twig 'definitely still together singer spotted male model source,1,sadness
chrissy teigen john legend 's daughter luna make lip sync battle debut,1,sadness
hospital board meeting report,1,neutral
dean mcdermott net worth,0,neutral
jenelle evans open emotional reunion son jace reaching custody schedule agreement,1,sadness
heidi spencer pratt explain wasted million live parent home,1,neutral
dancing star victoria arlen val chmerkovskiy best outlook life,1,neutral
rihanna engaged secret plan elope secret plan elope madeup,0,sadness
cuteness alert ivanka play white house lawn arabella,1,neutral
cory booker father mindy kaling 's baby despite report,0,sadness
table employee nonagricultural payroll major industry,1,neutral
ellen degeneres favourite fashion moment bjork swan dress,1,joy
bug juice adventure camp premiere date,1,joy
president donald trump retweeted cartoon train killing cnn reporter,0,anger
trump administration politician celebrity react sean spicer 's resignation,0,anger
judge denies bill cosby 's request new trial reduced sentence,1,neutral
chinese lunar rover find evidence american moon landing,0,neutral
selena gomez weeknd vogue together sexy shoot may work,0,neutral
tom cruise 's strange hold katie holmes scientology minder dating ban,0,disgust
meghan markle prince harry reportedly baby soon,0,joy
list expensive association football transfer,1,neutral
lindsay lohan want ben affleck help get batgirl role,0,neutral
amber heard 's beau elon musk perfect gentleman date night,1,joy
felicity jones marries charles guard secret wedding castle,1,joy
sisterhood traveling pant cast reunited time celebrate america ferrera 's pregnancy,1,joy
natalie halcro olivia pierson get bloody vampire facial wag kinda look like tampon,1,disgust
countdown royal wedding meghan markle could become next princess diana,0,neutral
alpha male madness vote sweet,1,neutral
pic sarah jessica parker cozy mystery man italy,0,neutral
kaley cuoco give update shoulder surgery recovery 'ice best friend,0,neutral
lindsay lohan spotted sipping beer smoking amid pregnancy rumor,0,disgust
janet jackson break singing abuse track,1,sadness
jennifer lopez getting super close world dance co star derek hough,0,neutral
revenge body become real thing,1,neutral
coming hairstylist go best hair service,1,neutral
jerry o'connell knew n't going get job live kelly,0,sadness
page u weekly,0,neutral
selena gomez pregnant weeknd 's baby racing marry report,0,sadness
joe jonas thinking demi lovato alleged overdose need prayer support,1,sadness
lister flew eyebrow artist mile brow oscar,0,neutral
queer eye 's tom jackson abby parr get married pic,1,joy
news keith urban getting upset nicole kidman much true know relationship married biography,0,surprise
vanessa hudgens latest celeb jump face mask trend,1,neutral
funniest awkward touching moment people 's choice award history,1,joy
taylor swift become cersei lannister pop music,0,neutral
weeknd already planning marriage proposal blow selena gomez 's mind,0,sadness
breezy pant perfect late summer travel,1,neutral
kim kardashian kanye west divorce rumor proven false,0,anger
gwen stefani order blake shelton weight report,0,sadness
sarah jessica parker confirms sex city work,1,sadness
rob kardashian make heartbreaking confession miss kardashians,1,sadness
read jimmy fallon 's full speech parkland graduate,1,neutral
real reason mel ended turbulent marriage stephen belafonte revealed,0,sadness
fighter jet dirty joke glass palace look back pippa middleton 's extraordinary wedding,1,joy
katy perry may shaded taylor swift american idol,0,sadness
star born lady gaga bradley cooper get first look cinemacon,0,joy
watch kris caitlyn jenner plan launch talk show ex 's chat fest flop,0,neutral
angelina jolie get new divorce lawyer amid brad pitt custody battle,0,sadness
taryn manning slam stylist dress sag award backtracks brand responds,1,neutral
khloe kardashian reveal baby 's name see hilarious tweet fan shook,0,joy
jennifer aniston justin theroux split look back private relationship,0,sadness
dumbledore wo n't explicitly gay fantastic beast,1,neutral
paris hilton drag lindsay lohan explaining famous photo britney spear,1,neutral
jenna dewan say divorce channing tatum positive thing,0,joy
wedding prince harry meghan markle,0,joy
video making fan think beyonc pregnant fourth child,0,disgust
romance baby news event influenced drake 's scorpion album,1,neutral
mandy moore never going britney spear christina aguilera,1,sadness
lady gaga ziplines costa rican vacation boyfriend,1,neutral
brad pitt jennifer aniston reunite wedding baby,0,joy
gwen stefani supporting blake shelton kick katy perry american idol 's butt rating war,0,neutral
computer model show irma destroying new york city sept,0,sadness
mariah carey 's boyfriend bryan tanaka ca n't keep hand feel thigh date night,0,disgust
zayn malik explained new text message ex perrie gigi hadid,0,neutral
christina el moussa answering flip flop question,0,neutral
angelina jolie getting style inspiration selena gomez lure brad pitt wild new report,0,neutral
mariah worried ex manager leak secret split,0,fear
bachelorette keep chugging spite everything,1,neutral
taylor swift slam kanye west kim kardashian new dis track,0,anger
justin bieber hailey baldwin wear diamond watch engagement,0,neutral
female first forum,0,neutral
back mariah carey spotted kissing bryan tanaka posting sweet flashback photo,0,neutral
prince harry meghan markle first public kiss,1,joy
ryan lochte cleared false report charge incident rio olympics,0,fear
fake photo emma gonz lez went viral far right parkland teen villain,0,disgust
gwen blake make happy family spring break getaway,0,joy
royal wedding official photographer reveals secret behind stunning picture,1,joy
kylie jenner finally broke hired nanny stormi insisting would n't,0,sadness
versace family american crime story work fiction,1,neutral
rob kardashian share moana style snap daughter dream ex promotes skin bleaching africa,1,disgust
brad pitt angelina jolie lose court case french miraval castle,0,sadness
meghan markle professes love prince harry,1,joy
'completely made brad pitt n't dating year old played teen version angelina jolie movie say source,0,neutral
queer eye star antoni porowski fab five 's instant chemistry felt something special,1,surprise
nina agdal jack brinkley cook dating,0,neutral
jennifer aniston brad pitt reuniting jimmy kimmel live news,0,neutral
emma watson chord overstreet confirm romance kiss,1,joy
begin california appoints first illegal alien state office trump better plan,0,neutral
beyonce say 's demon possessed agree,0,sadness
aisha tyler leaving talk six season,1,sadness
makeup product built sunscreen make life easier,1,neutral
tamra judge clap back eddie judge gay rumor,1,neutral
bradley cooper model fiancee irina shayk welcomed first child,0,joy
mischa barton want real justice done revenge porn case,1,anger
kim kardashian west talk jared kushner pardon imprisoned grandmother,1,sadness
new regulation requires mph governor motorcycle,0,neutral
cancer crisis tabloid baitandswitch,0,neutral
shailene woodley reveals almost quit acting starring big little lie,1,fear
truth brad pitt angelina jolie 's divorce,0,sadness
neri oxman step amid news brad pitt romance,0,fear
chris martin made drunken phone call win back jennifer lawrence,0,neutral
anna wintour call scarlett johansson wearing marchesa met gala 'great gesture support,1,joy
kendall jenner alone nye blake griffin wo n't midnight kiss,0,sadness
taylor swift joe alwyn 's private romance,0,neutral
'three billboard win big golden globe power sex scandal,1,joy
rihanna 'feels sexy confident new curve,0,joy
's gwyneth paltrow 's ex husband chris martin might walk aisle,1,neutral
john mayer using breakup song win katy perry back 's calling,0,neutral
kelly clarkson bossy kid,1,neutral
justin bieber attend vanity fair oscar party,0,sadness
chrissy teigen 's planning adding family probably way think,1,neutral
pitch perfect,1,joy
teen mom 's amber portwood overcame scandalous past,1,sadness
everything know meghan markle 's wedding day prep,1,neutral
dean rachel 's engagement party hard feeling bachelorette,1,sadness
kelly ripa leaving live relationship ryan seacrest may unicorn rainbow,0,sadness
kim kardashian jump kanye west twitter storm kuwtk joke,0,neutral
caitlyn jenner considering bid senate california,0,fear
aaliyah mac product tease sultry video,1,anger
kate middleton frustrated pregnancy overshadowed prince harry,0,disgust
dancing star season see full cast,1,joy
real housewife new york recap make make,1,neutral
gwen stefani ready miracle baby blake shelton,0,neutral
candace cameron bure share update co star jodie sweetin tumultuous split ex fiance,1,sadness
suspended medium,1,neutral
information nation,0,neutral
lorde finally speaks jack antonoff dating rumor,1,neutral
whitney houston allegedly sexually abused cousin,1,disgust
angelina jolie kid read online,0,fear
royal fashion redux kate middleton pull old maternity outfit child 's center visit,1,neutral
detailed history prince harry meghan markle 's relationship,1,neutral
caitlyn jenner going celebrity big brother,0,neutral
tom cruise confirms big valkyrie butt real spectacular,1,joy
heath ledger 's dad say 's terribly happy michelle williams,1,sadness
gwen stefani admits vega residency end musical journey settling blake,0,sadness
caitlyn jenner blonde girlfriend new report claim 's dating,0,surprise
fifth harmony set split,0,fear
beyonce husband jay experienced difficult delivery birth twin lot drama exclusive,0,fear
kelly ryan 's relationship may sunny seems,0,sadness
kristen bell go deep secret 'healthy marriage dax shepard,1,neutral
prince harry reportedly sought kate middleton 's seal approval proposing meghan markle,0,fear
grey 's anatomy set wheel motion another doctor 's departure,1,neutral
saoirse ronan 's pink calvin klein oscar dress already iconic,1,neutral
madonna allowed adopt four year old twin girl malawi lost mother,0,sadness
michelle obama florida shooting clearly trump 's fault shooting happening constantly since became president must protect child tyrant support,0,fear
emma robert lace top statement piece every wardrobe need,1,neutral
zac efron confirms sing greatest showman,1,neutral
everything ben affleck wish could win jennifer garner back new report say,0,sadness
throne sansa arya worked together take littlefinger,1,neutral
sinner season n't jessica biel new series,1,sadness
civil war erupts sweden irate swede burn nine muslim refugee center ground,0,anger
golden globe thing n't see telecast,1,surprise
khloe kardashian want daughter true marry prince george report,0,joy
caitlyn jenner feeling literally reason love breast massage,0,neutral
celebrity react john hurt 's death,0,sadness
real reason jennifer aniston justin theroux split,0,sadness
return viral email,1,neutral
khloe kardashian 'm really angry confused irritated life,0,anger
obama campaign radio ad,1,neutral
learnt binge watching keeping kardashians,0,neutral
parading patriot jennifer garner kid ride atop truck fourth july parade,0,joy
justin bieber 's tour cancellation want sustainable,0,sadness
erika christensen pregnant expecting second child,1,joy
everything 'bachelor paradise sex scandal 's next,1,neutral
nick jonas get adorable surprise amas,1,joy
friend musical parody broadway,1,joy
trump vow end winter heating assistance elderly disabled voice,0,sadness
kim kardashian carefully planned taylor swift video release kanye defend family,0,anger
guide increasingly intense brad pitt angelina jolie divorce drama,0,sadness
hayley mill n't know last juvenile oscar arrived doorstep,1,surprise
angelina jolie break tear thinking brad pitt custody,0,sadness
exclusive evan bass carly waddell say pregnancy 'great surprise 'it 's paradise baby,1,joy
teresa giudice channel mother heartbreaking episode 'hollywood medium,1,sadness
fixer upper get november premiere date fifth final season hgtv,0,neutral
royal baby doting prince charles joke ca n't 'keep three grandchild,1,sadness
gymnastics doctor larry nassar get year sex abuse,1,disgust
soleil moon frye feel better ever showcasing pound weight loss family vacation,1,joy
see birthday boy robert pattinson transform year,0,joy
gemma collins 'feels like bridget jones falling radio teen award,1,sadness
australian keith urban performs national anthem first time predator game,1,neutral
mark salling 's autopsy reveals cause death,1,sadness
best hair product beachy wave,1,neutral
katy perry furious taylor swift 's video look made,0,anger
dance mom star abby lee miller leaf jail losing lb,1,sadness
current law distribution federal tax cash income percentile,1,neutral
interview sen john mccain,1,neutral
bradley cooper make first tv appearance ellen degeneres becoming dad n't want talk fatherhood,1,joy
michael jordan put sculpted body display 'creed ii trailer poster watch,1,neutral
bachelor whitney bischoff talk engagement didnt let past close heart,0,sadness
la galaxy 's search new talent year signing david beckham,0,neutral
kendra wilkinson hang 'jersey shore crew torus spelling hank baskett split,1,sadness
emmy stranger thing kid red carpet,1,surprise
pancreatic cancer killed aretha franklin score celebs,1,surprise
fall line,0,neutral
pregnant kate middleton hit cocaine bombshell,0,sadness
kevin spacey address misconduct allegation coming gay,1,disgust
twilight curse robert pattinson kristen stewart ever taken seriously,0,neutral
pregnant jessie james decker cuddle eric swimsuit last vacation due date,1,sadness
happy birthday emma stone raise glass unfiltered moment,1,joy
taylor swift 's ready joe alwyn harry style see swifties split,1,sadness
brad pitt angelina jolie reach summer custody agreement,0,joy
bella hadid david foster saw met gala happened,1,sadness
gossip cop busted story national enquirer worst offender gossip cop,0,disgust
feud alert vanderpump rule billie lee kristen doute get twitter war,1,neutral
escape movie boost pierce brosnan 's net worth owen wilson 's net worth,0,neutral
ellen degeneres reflects th anniversary public coming really scary time,1,fear
kylie jenner travis scott became parent month meeting 's complete timeline relationship,0,neutral
shah sunset turn drama dial way return july,1,neutral
chadwick boseman lupita nyong explain magnetic chemistry black panther,1,neutral
taylor swift withhold reputation streaming service,0,anger
justin bieber would love big family hailey baldwin 'll amazing dad,0,joy
youtube star austin jones arrested two count child pornography,1,sadness
audrina patridge ryan cabrera back together see convincing sign,1,neutral
josh gad thanks frozen costar kristen bell 'literally saving family hurricane irma,1,joy
kylie jenner plump lip lipstick,1,neutral
watch christina aguilera jimmy fallon busk disguise nyc subway,1,disgust
'baywatch costume designer giving iconic red bathing suit modern makeover,1,neutral
best pool float summer,1,neutral
justin bieber talk gun control feeling lonely working kanye song 'new york vibe,0,sadness
alabama state police arrest poll worker birmingham,0,neutral
orlando bloom biography,0,neutral
cher steal show billboard music award,1,joy
youtube star logan paul ending daily vlogs,1,sadness
emma stone ryan gosling 'used body double la la land,0,neutral
caitlyn jenner reportedly giving kylie push present get plastic surgery birth,0,joy
celebrity slam donald trump criticizing san juan mayor pleads help people,0,anger
rob pattinson still love kristen stewart amid reunion rumor want date,0,sadness
entertainment 's difference golden globe oscar,1,surprise
angelina jolie pose cheetah glamorous photo shoot namibia,1,joy
kate middleton n't join prince william israel despite growing jordan,0,surprise
hater shaming faith hill tim mcgraw 's thin new photo,0,disgust
katy perry accidentally let slip 's dating orlando bloom,0,neutral
kourtney kardashian slam scott disick 'photographed different hooker every day,1,neutral
anna wintour 's daughter bee shaffer debut engagement ring,1,joy
lo 's way highway diva singer put ultra strict pre wedding rule rod,0,joy
emma stone say male co star taken pay cut equal,1,neutral
hilary duff son luca short haircut accident,1,sadness
connecting people news,0,neutral
sophia bush lash 'one tree hill convention defense hilarie burton,1,neutral
tom price 's better budget cancer patient die quickly,0,neutral
russell crowe reveals 's lost kg gaining weight nice guy role,0,sadness
khloe kardashian demanding kris jenner tell truth oj simpson despite report,0,sadness
gwen stefani still smitten blake shelton 'has never tried change exclusive,0,sadness
kylie jenner 's disappearance public eye boosted popularity,1,sadness
khloe kardashian given birth girl 's need know possible name,0,neutral
andy cohen say celeb one worst watch happens live guest,1,disgust
kim kardashian pose skimpy underwear beaded braid,1,neutral
exactly erika girardi eats day,1,neutral
latest fashion trend celebrity style,1,neutral
orlando bloom head tokyo katy perry 's tour launch,0,neutral
kylie jenner want normal,1,neutral
smiling kanye west celebrates st birthday kim kardashian mentalist pic,0,joy
video ciara chart comeback level music video,1,neutral
creative bachelorette couple costume idea 'll turn halloween party dramatic rose ceremony,1,joy
celebrity personal assistant salary,1,neutral
michelle obama release memoir november cbs new york,1,neutral
kim kardashian finally confirms 's expecting third child kanye west,1,joy
promise carrie fisher 's final 'star war appearance,0,neutral
winter pregnancy worry deal,0,sadness
ranking black panther cast 's best screen moment,1,neutral
kim kardashian finally responds rumor want replace kelly ripa,0,neutral
court order obama pay million restitution,0,neutral
complete timeline brad pitt jennifer aniston 's relationship,0,neutral
target discontinue sale holy bible,0,neutral
kanye west 's reaction kim kardashian 's paris robbery really really sad,1,sadness
new york fashion week street style spring,1,neutral
meet new cast member 'saturday night live,1,neutral
mariah carey disneyland diva despite report,0,sadness
angelina jolie returning acting taking time 'family situation 've needed home,1,sadness
watch grammys tonight tv online,1,neutral
page u weekly,0,neutral
mike situation sorrentino sound brother coming gay celebrated,1,joy
kim kardashian put shimmering bra display raciest outfit month,1,neutral
katy perry recount christian past hrc gala talk conversion therapy praying gay away 'people change believe,0,neutral
harry style split girlfriend tess ward one month dating,0,sadness
queen elizabeth ii feeling weather skip church service,1,sadness
katherine mcphee david foster engaged make may december romance official,0,joy
scott disick 's worst fear youngest son reign n't exclusive,0,fear
gloria estefan 's sister make quilt late mother 's pyjama,1,neutral
bachelorette 's luke pell girlfriend holly allen break,1,sadness
miley cyrus liam hemsworth married get engaged wedding plan,0,neutral
taylor swift spent fourth july turk caicos boyfriend joe alwyn,0,joy
evidence demi lovato french montana romance starting pile,0,neutral
kim kardashian reportedly considering asking surrogate carry another baby,0,fear
account suspended,0,neutral
celebrity react chuck berry 's death hail king rock variety,0,sadness
kate middleton wo n't dressing twin alike even 're identical exclusive,0,neutral
lisa rinna 's fashion line trend real housewife star found huge success qvc,1,surprise
charlie hunnam robert pattinson barely spoke 'the lost city set,0,sadness
miley cyrus 'donald trump king nightmare,0,fear
taylor swift wear snake boot hug superfans reputation secret session,1,neutral
leonardo dicaprio losing interest love life amid midlife crisis,0,sadness
wentworth miller leaving 'arrow verse,1,neutral
miley cyrus lady gaga targeted street artist ahead grammys,0,neutral
celebrity say goodbye barack obama farewell address,0,sadness
latest 'three billboard win best drama film globe,0,joy
nick carter 's rape accuser melissa schuman file police report investigation underway,1,fear
eric schneiderman helped nxivm sell child sex slave clinton,0,neutral
'bachelorette frontrunner apologizes hurtful offensive social medium history,1,anger
harry style reveals funny gift adele gave st birthday,1,joy
matt damon 's secret marriage crisis,0,fear
celebrity reaction ralphie may dead,0,joy
jay beyonce n't like kim kardashian ruin relationship kanye west,0,sadness
netflix say want aziz ansari start making show month controversially accused sexual misconduct,1,neutral
jessica simpson open baby marriage tonight show jay leno,0,joy
jessie james decker eric decker welcome baby boy,1,joy
chloe bennet spotted kissing logan paul following split austin nichols,1,sadness
makeup artist accuses ben affleck groping,1,anger
lin manuel miranda tap decemberists unused hamilton song ben franklin 's song stream,1,neutral
brad pitt girlfriend neri oxman talk phone several time day,0,neutral
kim subtly confirm three kardashian pregnancy,1,neutral
ariana grande pen powerful essay terrorist attack manchester concert,1,fear
kanye west reportedly heading another breakdown relapse,0,sadness
bloodline set final season premiere watch ominous trailer,1,neutral
george clooney want quit acting reason,0,sadness
david cassidy revealed still drinking n't dementia prior death,1,sadness
kim kardashian confronting tristan thompson cheating scandal petty goal,1,anger
taylor swift joe alwyn,1,neutral
jennifer lawrence 's dating history 's said romance,1,neutral
biden issue statement following conversation musharraf,1,neutral
hugh jackman plan get fat 's done playing wolverine,0,neutral
kim kardashian feel like single mom kanye west promoting album,0,sadness
sofia vergara trying pronounce english word best thing 'll see today,1,neutral
inside ben affleck matt damon 's enduring friendship survived scandal heartbreak tabloid fodder,0,sadness
kanye west staying caitlyn jenner heel divorce kim kardashian exclusive,0,sadness
game throne season release date news far,1,neutral
anthony bourdain 's mother speaks tragic death,1,sadness
chris brown could face jail time pet monkey,1,sadness
teresa giudice ca n't afford send daughter college,0,sadness
maria menounos talk life getting brain tumor removed,0,sadness
'khloe kardashian two father 's ex wife claim expressed doubt paternity,0,fear
kim zolciak biermann kandi burruss get sexually explicit expletive filled twitter war,1,disgust
accelerated reader quiz list reading practice,0,neutral
brad pitt 'm walking cane,0,neutral
busy philipps get personal video mental health struggle,1,sadness
amber rose expose crotch half nude photo racy instagram,1,disgust
dr luke subpoena lady gaga deposition kesha defamation case singer responds,0,sadness
kim kardashian confused steve harvey dig 'did n't know nothing,1,sadness
news exclusive melissa joan hart take reveals interesting taste guy,1,surprise
breaking sasha obama crashed expensive new car lake,0,surprise
nicky hilton reveals sister paris spoil daughter come bearing sweet gift,1,joy
josh duhamel gush jennifer garner dating rumor 's incredible woman,0,joy
justin bieber selena gomez kick new year sweaty pilate session,1,joy
ed sheeran sings jam candy mouth carpool karaoke,1,neutral
amal clooney wear spring 's power suit best dressed star,1,neutral
kim kardashian go topless nsfw instagram spree keeping kardashians,1,joy
julia robert make desperate expensive move save marriage danny moder exclusive,0,sadness
kit harington 'm affected end game throne thought would,1,sadness
australia becomes first country begin microchipping citizen,0,neutral
eric johnson net worth,0,neutral
josh kushner 's net worth,1,neutral
everything need know fifty shade freed,1,neutral
kylie jenner wo n't let motherhood stop sexy pose sultry pic white swimsuit,0,anger
kim kardashian plastic surgery cure cankles,0,sadness
video bill skarsg rd pennywise smile without makeup even creepier,1,fear
see team usa get decked winter olympics,1,neutral
celebrity book club summer read,1,joy
jay talk fighting love beyonce,0,neutral
khloe kardashian give birth baby girl tristan thompson cleveland hospital birth,1,joy
time celebrity got real red carpet fashion,1,neutral
's really happened jfk jr met princess diana,0,surprise
maybe justin bieber quit tour start church report say,0,neutral
chrissy teigen clap back troll deemed glamour cover 'awful,1,fear
paris hilton hint televise wedding chris zylka,1,neutral
nicole scherzinger clear mist wicked rumor billboard music award,1,fear
degrassi actor upset left drake 's new video,1,neutral
insane amount money take become olympic figure skater,1,anger
kardashians desperately trying rescue kylie jenner 's new show 's slammed fakest reality show ever,0,fear
kim kardashian get hysterical lost earring kardashians,0,sadness
beyonce jay fourth baby via surrogate,0,surprise
aaron carter speaks following duo arrest,1,sadness
sia post nude photo bid stop someone selling naked image,1,disgust
ice cube leaf bill maher shaken stirred word,1,fear
rachel weisz daniel craig interesting love story,0,neutral
lo rod common think,0,neutral
celebrity write tell memoir,1,neutral
obama know way around ballot chicagotribune com,1,neutral
tina fey making mean girl sequel without lindsay lohan,0,fear
inside gossip drama tear cfda award oscar fashion,1,sadness
metoo creator tarana burke drop time square ball new year 's eve,1,fear
'american idol coming back mean even ryan seacrest,1,neutral
angelina jolie planning epic halloween party kid 're begging maleficent,0,neutral
kim kardashian bound gagged begging life paris jewelry robbery,0,disgust
angelina jolie secretly dating handsome older guy,0,neutral
bizarre detail katharine mcphee david foster 's age gap romance,1,disgust
simpson desperate date kris jenner prison report,0,sadness
angry taylor swift powered sexual assault testimony,0,anger
robin thicke net worth,1,neutral
target recall water absorbing toy due serious ingestion hazard,0,disgust
one love manchester,0,sadness
kim kardashian 's sister unfollow kanye west twitter host star also ditch rapper support brother donald trump,0,anger
matt bomer really proud wentworth miller coming gay,0,joy
labor day loving katy perry orlando bloom spend holiday weekend together,1,joy
marchesa cancel new york fashion week runway show,1,sadness
karrueche tran screw chris brown post pic whoever want video,0,neutral
savannah guthrie weighs megyn kelly 's first week new job online page,1,neutral
liam payne cheryl relishing every private minute son 're keeping name secret,0,neutral
star shine palm spring international film festival,1,joy
drink sink celebrity weigh unicorn frappuccino,1,neutral
everything know kevin hart 's alleged extortion case cheating scandal,0,disgust
new promising star taron egerton set hollywood heartthrob,1,joy
mtv video music award return los angeles,1,joy
pete davidson interesting reaction ariana grande 's music video,1,surprise
taylor swift want reconcile romance ex boyfriend conor kennedy rumored drake romance,0,sadness
celebrity never met gala,1,surprise
beyonce birth twin still hospital 'minor issue,0,sadness
jennifer aniston asks courteney cox set new man,0,neutral
'american idol winner revealed season finale,1,surprise
see jurassic world fallen kingdom need watch rap recap,1,neutral
cutest photo blake shelton gwen stefani 's kid prove 'd best stepdad,1,neutral
gal gadot chris hemsworth spar social medium whether wonder woman thor would win,1,neutral
figure skater ashley wagner rip judge losing team usa placement olympics,1,sadness
hilary duff playfully jealous boyfriend jason walsh snuggle dog bed,1,anger
queen elizabeth wage brooch warfare donald trump,1,neutral
listen telli swift get dream proposal kaylin jurrjens considers motherhood season finale wag atlanta,1,sadness
flo rida performing donald trump inauguration despite report,0,sadness
cara delevingne shave head new movie role,1,sadness
live nation entertainment,1,neutral
style secret tessa thompson 's sorry bother probably missed,1,sadness
hey arnold jungle movie solve unanswered question,1,joy
national eating disorder association,1,neutral
macaulay culkin important thing 've ever done life ama iama,1,neutral
pippa middleton 's baby due prepares give birth,1,neutral
people 's choice award vote watch stream nomination,1,neutral
budget united state government fy,1,neutral
nicky hilton enjoys glamorous baby shower thanks paris kathy hilton,1,joy
thought going die statement mckayla maroney recall sexual abuse larry nassar,1,fear
expect american music award,1,neutral
blac chyna drake dating everything know far,0,neutral
mischa barton talk uncle 's death hollywood medium,1,sadness
joe biden comfort tearful meghan mccain losing son cancer father,1,sadness
winner cma award,0,neutral
drake rihanna reunite child 's birthday party los angeles,1,joy
thing law order law order svu unstable recap review,1,neutral
inside jessie james decker 's holiday eric decker kid,1,joy
kyle west terence anderson get competitive shooting range arrangement dangerous man arrangement,1,neutral
beyonce give birth baby twin born news,0,surprise
jessica simpson stumble nearly fall saved husband night pic,0,fear
matt damon reacts ben affleck 's massive back tattoo,1,neutral
rep paul gosar asks capitol police arrest illegal immigrant attending state union,0,fear
prince charles princess diana 's wedding photo,1,joy
's lindsay lohan 's parent trap body double look like,1,neutral
real housewife new york,1,neutral
lindsey graham threatens convert democrat republican n't dump trump true trumpers,0,fear
list highest grossing film united state canada,1,neutral
tom cruise vetting vanessa kirby fourth wife fake story,0,sadness
ben affleck lindsay shookus start dating complicated timeline romance,0,neutral
rumor carrie underwood mike fisher stop believing,0,fear
electoral college elector commits suicide avoid voting donald trump,0,neutral
julianna margulies life 'the good wife,1,neutral
get uncomfortable insecure khloe kardashian 's pregnancy sex struggle,1,fear
rihanna really feel chris brown publicly name checking,0,neutral
brad pitt could get full time kid custody battle,0,sadness
bill cosby 's sex assault trial hand jury,1,fear
marvel cinematic universe star unite one epic class photo,1,neutral
politifact 's annotated transcript second presidential debate,1,neutral
hopeful australia beginning tragic hollywood end heartbreaking moment,1,sadness
happy birthday harper david beckham celebrates sweet photo palace tea party princess eugenie,1,joy
reunited bon jovi take center stage rock roll hall fame induction ceremony,1,joy
's proof need kristen bell real life fairy godmother,1,neutral
simpson 's kid spotted day following release prison,0,neutral
miley cyrus liam hemsworth married new year truth finally revealed,0,surprise
amber rose became unlikely feminist icon,1,neutral
kim kardashian refuse let taylor swift bully kanye west dis track,0,fear
labor day need protest,1,anger
qualification needed become fitness instructor,0,neutral
teen mom 's chelsea houska reveals n't want daughter spend time father,1,sadness
bet hip hop award,1,neutral
kate middleton struggling forgive prince william royal couple secret therapy session,0,sadness
internet 's savage reaction kylie jenner naming daughter stormi,0,disgust
pound great white shark captured great lake,0,neutral
victoria beckham talk star reality tv show behind scene fashion empire,0,joy
selena gomez trying ignore justin bieber 's romance hailey baldwin still hurt,0,sadness
smith dj jazzy jeff reunite first official show year,1,joy
female first forum,0,neutral
kardashian sister visit planned parenthood voice support organization,1,neutral
caitlyn jenner spill sex life ex wife kris jenner tell book secret life,0,neutral
opinion harvey weinstein monster,0,neutral
meghan markle already pregnant month royal wedding,0,fear
portia de rossi open ellen quit acting decided start business,0,sadness
royal wedding kate middleton plan upstage meghan markle tiara,0,neutral
busy philipps sent hospital pain flipped ovary,1,sadness
harvey weinstein 'more concerned family ahead arrest source,0,fear
exclusive sope aluko playing shaman marvel 's black panther,1,neutral
